title,description,published date,url,publisher
Meta told to reassess legal basis for EU personalised ads - Reuters,Meta told to reassess legal basis for EU personalised ads  Reuters,2023-01-04,https://news.google.com/rss/articles/CBMiY2h0dHBzOi8vd3d3LnJldXRlcnMuY29tL3RlY2hub2xvZ3kvaXJpc2gtcHJpdmFjeS1yZWd1bGF0b3ItZmluZXMtbWV0YS1tb3JlLXRoYW4tNDAwLW1sbi0yMDIzLTAxLTA0L9IBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.reuters.com', 'title': 'Reuters'}"
Meta fined €390m over use of data for targeted ads - BBC.com,Meta fined €390m over use of data for targeted ads  BBC.com,2023-01-04,https://news.google.com/rss/articles/CBMiLGh0dHBzOi8vd3d3LmJiYy5jb20vbmV3cy90ZWNobm9sb2d5LTY0MTUzMzgz0gEwaHR0cHM6Ly93d3cuYmJjLmNvbS9uZXdzL3RlY2hub2xvZ3ktNjQxNTMzODMuYW1w?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.bbc.com', 'title': 'BBC.com'}"
Is Meta Pivoting To AR? - Forbes,Is Meta Pivoting To AR?  Forbes,2023-01-03,https://news.google.com/rss/articles/CBMiSmh0dHBzOi8vd3d3LmZvcmJlcy5jb20vc2l0ZXMvdGltYmFqYXJpbi8yMDIzLzAxLzAzL2lzLW1ldGEtcGl2b3RpbmctdG8tYXIv0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.forbes.com', 'title': 'Forbes'}"
Meta Fined $414 Million After Ad Practices Ruled Illegal Under EU Law - The New York Times,Meta Fined $414 Million After Ad Practices Ruled Illegal Under EU Law  The New York Times,2023-01-04,https://news.google.com/rss/articles/CBMiSGh0dHBzOi8vd3d3Lm55dGltZXMuY29tLzIwMjMvMDEvMDQvdGVjaG5vbG9neS9tZXRhLWZhY2Vib29rLWV1LWdkcHIuaHRtbNIBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.nytimes.com', 'title': 'The New York Times'}"
Meta’s New Year kicks off with $410M+ in fresh EU privacy fines - TechCrunch,Meta’s New Year kicks off with $410M+ in fresh EU privacy fines  TechCrunch,2023-01-04,https://news.google.com/rss/articles/CBMiWWh0dHBzOi8vdGVjaGNydW5jaC5jb20vMjAyMy8wMS8wNC9mYWNlYm9vay1pbnN0YWdyYW0tZ2Rwci1mb3JjZWQtY29uc2VudC1maW5hbC1kZWNpc2lvbnMv0gFdaHR0cHM6Ly90ZWNoY3J1bmNoLmNvbS8yMDIzLzAxLzA0L2ZhY2Vib29rLWluc3RhZ3JhbS1nZHByLWZvcmNlZC1jb25zZW50LWZpbmFsLWRlY2lzaW9ucy9hbXAv?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://techcrunch.com', 'title': 'TechCrunch'}"
Meta Fined Over $400 Million in EU for Serving Ads Based on Online Activity - The Wall Street Journal,Meta Fined Over $400 Million in EU for Serving Ads Based on Online Activity  The Wall Street Journal,2023-01-04,https://news.google.com/rss/articles/CBMicmh0dHBzOi8vd3d3Lndzai5jb20vYXJ0aWNsZXMvbWV0YS1maW5lZC1tb3JlLXRoYW4tNDAwLW1pbGxpb24tZm9yLXNlbmRpbmctYWRzLWJhc2VkLW9uLW9ubGluZS1hY3Rpdml0eS0xMTY3Mjg0NDQ0MdIBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.wsj.com', 'title': 'The Wall Street Journal'}"
BREAKING: Meta prohibited from use of personal data for advertising - NOYB,BREAKING: Meta prohibited from use of personal data for advertising  NOYB,2023-01-04,https://news.google.com/rss/articles/CBMiSWh0dHBzOi8vbm95Yi5ldS9lbi9icmVha2luZy1tZXRhLXByb2hpYml0ZWQtdXNlLXBlcnNvbmFsLWRhdGEtYWR2ZXJ0aXNpbmfSAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://noyb.eu', 'title': 'NOYB'}"
Meta fined almost €400mn over EU privacy rule violations - Financial Times,Meta fined almost €400mn over EU privacy rule violations  Financial Times,2023-01-04,https://news.google.com/rss/articles/CBMiP2h0dHBzOi8vd3d3LmZ0LmNvbS9jb250ZW50LzVmODI0MGFmLTg2NWEtNGNmNi04YTVhLTRkNmNmMWQ1ZmNiMdIBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.ft.com', 'title': 'Financial Times'}"
How Meta Uses Legal Bases for Processing Ads in the EU - Meta Store,How Meta Uses Legal Bases for Processing Ads in the EU  Meta Store,2023-01-04,https://news.google.com/rss/articles/CBMiWWh0dHBzOi8vYWJvdXQuZmIuY29tL25ld3MvMjAyMy8wMS9ob3ctbWV0YS11c2VzLWxlZ2FsLWJhc2VzLWZvci1wcm9jZXNzaW5nLWFkcy1pbi10aGUtZXUv0gFdaHR0cHM6Ly9hYm91dC5mYi5jb20vbmV3cy8yMDIzLzAxL2hvdy1tZXRhLXVzZXMtbGVnYWwtYmFzZXMtZm9yLXByb2Nlc3NpbmctYWRzLWluLXRoZS1ldS9hbXAv?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://about.fb.com', 'title': 'Meta Store'}"
Meta told to reassess legal basis for EU personalised ads - Reuters,Meta told to reassess legal basis for EU personalised ads  Reuters,2023-01-04,https://news.google.com/rss/articles/CBMiY2h0dHBzOi8vd3d3LnJldXRlcnMuY29tL3RlY2hub2xvZ3kvaXJpc2gtcHJpdmFjeS1yZWd1bGF0b3ItZmluZXMtbWV0YS1tb3JlLXRoYW4tNDAwLW1sbi0yMDIzLTAxLTA0L9IBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.reuters.com', 'title': 'Reuters'}"
Meta fined €390m over use of data for targeted ads - BBC.com,Meta fined €390m over use of data for targeted ads  BBC.com,2023-01-04,https://news.google.com/rss/articles/CBMiLGh0dHBzOi8vd3d3LmJiYy5jb20vbmV3cy90ZWNobm9sb2d5LTY0MTUzMzgz0gEwaHR0cHM6Ly93d3cuYmJjLmNvbS9uZXdzL3RlY2hub2xvZ3ktNjQxNTMzODMuYW1w?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.bbc.com', 'title': 'BBC.com'}"
Meta Fined $414 Million After Ad Practices Ruled Illegal Under EU Law - The New York Times,Meta Fined $414 Million After Ad Practices Ruled Illegal Under EU Law  The New York Times,2023-01-04,https://news.google.com/rss/articles/CBMiSGh0dHBzOi8vd3d3Lm55dGltZXMuY29tLzIwMjMvMDEvMDQvdGVjaG5vbG9neS9tZXRhLWZhY2Vib29rLWV1LWdkcHIuaHRtbNIBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.nytimes.com', 'title': 'The New York Times'}"
Meta’s New Year kicks off with $410M+ in fresh EU privacy fines - TechCrunch,Meta’s New Year kicks off with $410M+ in fresh EU privacy fines  TechCrunch,2023-01-04,https://news.google.com/rss/articles/CBMiWWh0dHBzOi8vdGVjaGNydW5jaC5jb20vMjAyMy8wMS8wNC9mYWNlYm9vay1pbnN0YWdyYW0tZ2Rwci1mb3JjZWQtY29uc2VudC1maW5hbC1kZWNpc2lvbnMv0gFdaHR0cHM6Ly90ZWNoY3J1bmNoLmNvbS8yMDIzLzAxLzA0L2ZhY2Vib29rLWluc3RhZ3JhbS1nZHByLWZvcmNlZC1jb25zZW50LWZpbmFsLWRlY2lzaW9ucy9hbXAv?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://techcrunch.com', 'title': 'TechCrunch'}"
Meta Fined Over $400 Million in EU for Serving Ads Based on Online Activity - The Wall Street Journal,Meta Fined Over $400 Million in EU for Serving Ads Based on Online Activity  The Wall Street Journal,2023-01-04,https://news.google.com/rss/articles/CBMicmh0dHBzOi8vd3d3Lndzai5jb20vYXJ0aWNsZXMvbWV0YS1maW5lZC1tb3JlLXRoYW4tNDAwLW1pbGxpb24tZm9yLXNlbmRpbmctYWRzLWJhc2VkLW9uLW9ubGluZS1hY3Rpdml0eS0xMTY3Mjg0NDQ0MdIBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.wsj.com', 'title': 'The Wall Street Journal'}"
BREAKING: Meta prohibited from use of personal data for advertising - NOYB,BREAKING: Meta prohibited from use of personal data for advertising  NOYB,2023-01-04,https://news.google.com/rss/articles/CBMiSWh0dHBzOi8vbm95Yi5ldS9lbi9icmVha2luZy1tZXRhLXByb2hpYml0ZWQtdXNlLXBlcnNvbmFsLWRhdGEtYWR2ZXJ0aXNpbmfSAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://noyb.eu', 'title': 'NOYB'}"
Meta fined almost €400mn over EU privacy rule violations - Financial Times,Meta fined almost €400mn over EU privacy rule violations  Financial Times,2023-01-04,https://news.google.com/rss/articles/CBMiP2h0dHBzOi8vd3d3LmZ0LmNvbS9jb250ZW50LzVmODI0MGFmLTg2NWEtNGNmNi04YTVhLTRkNmNmMWQ1ZmNiMdIBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.ft.com', 'title': 'Financial Times'}"
Meta fined over $400 million by top EU regulator for forcing users to accept targeted ads - CNBC,Meta fined over $400 million by top EU regulator for forcing users to accept targeted ads  CNBC,2023-01-04,https://news.google.com/rss/articles/CBMiaWh0dHBzOi8vd3d3LmNuYmMuY29tLzIwMjMvMDEvMDQvbWV0YS1maW5lZC1tb3JlLXRoYW4tNDAwLW1pbGxpb24taW4taXJlbGFuZC1vdmVyLWV1LXByaXZhY3ktYnJlYWNoZXMuaHRtbNIBbWh0dHBzOi8vd3d3LmNuYmMuY29tL2FtcC8yMDIzLzAxLzA0L21ldGEtZmluZWQtbW9yZS10aGFuLTQwMC1taWxsaW9uLWluLWlyZWxhbmQtb3Zlci1ldS1wcml2YWN5LWJyZWFjaGVzLmh0bWw?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.cnbc.com', 'title': 'CNBC'}"
Meta fined over $400 million for its targeted ad practices - Axios,Meta fined over $400 million for its targeted ad practices  Axios,2023-01-04,https://news.google.com/rss/articles/CBMiRGh0dHBzOi8vd3d3LmF4aW9zLmNvbS8yMDIzLzAxLzA0L21ldGEtZmluZWQtNDAwLW1pbGxpb24tYWQtdGFyZ2V0aW5n0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.axios.com', 'title': 'Axios'}"
Does Meta's Horizon Workrooms Deliver? Customers Say Yes … and No - WIRED,Does Meta's Horizon Workrooms Deliver? Customers Say Yes … and No  WIRED,2023-01-06,https://news.google.com/rss/articles/CBMiSmh0dHBzOi8vd3d3LndpcmVkLmNvbS9zdG9yeS9tZXRhLWhvcml6b24td29ya3Jvb21zLWdsaXRjaHktY29tcGFueS10cmlhbHMv0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.wired.com', 'title': 'WIRED'}"
Strength training for arterial hypertension treatment: a systematic review and meta-analysis of randomized clinical trials ... - Nature.com,Strength training for arterial hypertension treatment: a systematic review and meta-analysis of randomized clinical trials ...  Nature.com,2023-01-05,https://news.google.com/rss/articles/CBMiMmh0dHBzOi8vd3d3Lm5hdHVyZS5jb20vYXJ0aWNsZXMvczQxNTk4LTAyMi0yNjU4My0z0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.nature.com', 'title': 'Nature.com'}"
"With Meta’s CPMs Rising, Consider Pinterest, TikTok And LinkedIn - AdExchanger","With Meta’s CPMs Rising, Consider Pinterest, TikTok And LinkedIn  AdExchanger",2023-01-06,https://news.google.com/rss/articles/CBMib2h0dHBzOi8vd3d3LmFkZXhjaGFuZ2VyLmNvbS9kYXRhLWRyaXZlbi10aGlua2luZy93aXRoLW1ldGFzLWNwbXMtcmlzaW5nLWNvbnNpZGVyLXBpbnRlcmVzdC10aWt0b2stYW5kLWxpbmtlZGluL9IBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.adexchanger.com', 'title': 'AdExchanger'}"
"After $414M fine, Meta tries to avoid seeking user consent for personalized ads - Ars Technica","After $414M fine, Meta tries to avoid seeking user consent for personalized ads  Ars Technica",2023-01-05,https://news.google.com/rss/articles/CBMiemh0dHBzOi8vYXJzdGVjaG5pY2EuY29tL3RlY2gtcG9saWN5LzIwMjMvMDEvZmFjZWJvb2staW5zdGFncmFtLWZpbmVkLTQxNG0tZm9yLWZvcmNpbmctdXNlcnMtdG8tY29uc2VudC10by1kYXRhLWNvbGxlY3Rpb24v0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://arstechnica.com', 'title': 'Ars Technica'}"
Automotive Solutions from Meta Materials Featured in Project Arrow at CES 2023 - META - Metamaterials,Automotive Solutions from Meta Materials Featured in Project Arrow at CES 2023 - META  Metamaterials,2023-01-05,https://news.google.com/rss/articles/CBMiaGh0dHBzOi8vbWV0YW1hdGVyaWFsLmNvbS9hdXRvbW90aXZlLXNvbHV0aW9ucy1mcm9tLW1ldGEtbWF0ZXJpYWxzLWZlYXR1cmVkLWluLXByb2plY3QtYXJyb3ctYXQtY2VzLTIwMjMv0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://metamaterial.com', 'title': 'Metamaterials'}"
Could the EU's decision against Meta affect data privacy policies in the U.S.? - Healthcare IT News,Could the EU's decision against Meta affect data privacy policies in the U.S.?  Healthcare IT News,2023-01-06,https://news.google.com/rss/articles/CBMiZWh0dHBzOi8vd3d3LmhlYWx0aGNhcmVpdG5ld3MuY29tL25ld3MvY291bGQtZXVzLWRlY2lzaW9uLWFnYWluc3QtbWV0YS1hZmZlY3QtZGF0YS1wcml2YWN5LXBvbGljaWVzLXVz0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.healthcareitnews.com', 'title': 'Healthcare IT News'}"
Facebook Wanted Out of Politics. It Was Messier Than Anyone Expected. - The Wall Street Journal,Facebook Wanted Out of Politics. It Was Messier Than Anyone Expected.  The Wall Street Journal,2023-01-05,https://news.google.com/rss/articles/CBMiU2h0dHBzOi8vd3d3Lndzai5jb20vYXJ0aWNsZXMvZmFjZWJvb2stcG9saXRpY3MtY29udHJvbHMtenVja2VyYmVyZy1tZXRhLTExNjcyOTI5OTc20gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.wsj.com', 'title': 'The Wall Street Journal'}"
"Rules on targeted ads present a huge challenge for Meta, Facebook - MSNBC","Rules on targeted ads present a huge challenge for Meta, Facebook  MSNBC",2023-01-05,https://news.google.com/rss/articles/CBMiWmh0dHBzOi8vd3d3Lm1zbmJjLmNvbS90aGUtcmVpZG91dC9yZWlkb3V0LWJsb2cvbWV0YS1mYWNlYm9vay1pcmVsYW5kLXByaXZhY3ktYWRzLXJjbmE2NDQyM9IBPGh0dHBzOi8vd3d3Lm1zbmJjLmNvbS9tc25iYy9hbXAvc2hvd3MvcmVpZG91dC9ibG9nL3JjbmE2NDQyMw?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.msnbc.com', 'title': 'MSNBC'}"
Meta Platforms And Tencent: A Comparison Of 2 Tech Powerhouses - Seeking Alpha,Meta Platforms And Tencent: A Comparison Of 2 Tech Powerhouses  Seeking Alpha,2023-01-05,https://news.google.com/rss/articles/CBMiaGh0dHBzOi8vc2Vla2luZ2FscGhhLmNvbS9hcnRpY2xlLzQ1Njc5NTMtbWV0YS1wbGF0Zm9ybXMtYW5kLXRlbmNlbnQtYS1jb21wYXJpc29uLW9mLXR3by10ZWNoLXBvd2VyaG91c2Vz0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://seekingalpha.com', 'title': 'Seeking Alpha'}"
"Google and Meta are losing their edge as TikTok, Amazon, Instacart ads grow - Search Engine Land","Google and Meta are losing their edge as TikTok, Amazon, Instacart ads grow  Search Engine Land",2023-01-06,https://news.google.com/rss/articles/CBMibWh0dHBzOi8vc2VhcmNoZW5naW5lbGFuZC5jb20vZ29vZ2xlLWFuZC1tZXRhLWFyZS1sb3NpbmctdGhlaXItZWRnZS1hcy10aWt0b2stYW1hem9uLWluc3RhY2FydC1hZHMtZ3Jvdy0zOTEwNjLSAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://searchengineland.com', 'title': 'Search Engine Land'}"
An Update on Our Ads Fairness Efforts - Meta Store,An Update on Our Ads Fairness Efforts  Meta Store,2023-01-09,https://news.google.com/rss/articles/CBMiSGh0dHBzOi8vYWJvdXQuZmIuY29tL25ld3MvMjAyMy8wMS9hbi11cGRhdGUtb24tb3VyLWFkcy1mYWlybmVzcy1lZmZvcnRzL9IBTGh0dHBzOi8vYWJvdXQuZmIuY29tL25ld3MvMjAyMy8wMS9hbi11cGRhdGUtb24tb3VyLWFkcy1mYWlybmVzcy1lZmZvcnRzL2FtcC8?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://about.fb.com', 'title': 'Meta Store'}"
Does Meta's Horizon Workrooms Deliver? Customers Say Yes … and No - WIRED,Does Meta's Horizon Workrooms Deliver? Customers Say Yes … and No  WIRED,2023-01-06,https://news.google.com/rss/articles/CBMiSmh0dHBzOi8vd3d3LndpcmVkLmNvbS9zdG9yeS9tZXRhLWhvcml6b24td29ya3Jvb21zLWdsaXRjaHktY29tcGFueS10cmlhbHMv0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.wired.com', 'title': 'WIRED'}"
Meta's Oversight Board tells company to allow 'death to Khamenei' posts - Reuters,Meta's Oversight Board tells company to allow 'death to Khamenei' posts  Reuters,2023-01-09,https://news.google.com/rss/articles/CBMibWh0dHBzOi8vd3d3LnJldXRlcnMuY29tL3RlY2hub2xvZ3kvbWV0YXMtb3ZlcnNpZ2h0LWJvYXJkLXRlbGxzLWNvbXBhbnktYWxsb3ctZGVhdGgta2hhbWVuZWktcG9zdHMtMjAyMy0wMS0wOS_SAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.reuters.com', 'title': 'Reuters'}"
Meta to Stop Supporting Original Quest VR Headset - CNET,Meta to Stop Supporting Original Quest VR Headset  CNET,2023-01-09,https://news.google.com/rss/articles/CBMiU2h0dHBzOi8vd3d3LmNuZXQuY29tL3RlY2gvZ2FtaW5nL21ldGEtdG8tc3RvcC1zdXBwb3J0aW5nLW9yaWdpbmFsLXF1ZXN0LXZyLWhlYWRzZXQv0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.cnet.com', 'title': 'CNET'}"
"With Meta’s CPMs Rising, Consider Pinterest, TikTok And LinkedIn - AdExchanger","With Meta’s CPMs Rising, Consider Pinterest, TikTok And LinkedIn  AdExchanger",2023-01-06,https://news.google.com/rss/articles/CBMib2h0dHBzOi8vd3d3LmFkZXhjaGFuZ2VyLmNvbS9kYXRhLWRyaXZlbi10aGlua2luZy93aXRoLW1ldGFzLWNwbXMtcmlzaW5nLWNvbnNpZGVyLXBpbnRlcmVzdC10aWt0b2stYW5kLWxpbmtlZGluL9IBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.adexchanger.com', 'title': 'AdExchanger'}"
Meta is Ending Support for the Original Quest VR Headset - IGN,Meta is Ending Support for the Original Quest VR Headset  IGN,2023-01-09,https://news.google.com/rss/articles/CBMiVWh0dHBzOi8vd3d3Lmlnbi5jb20vYXJ0aWNsZXMvbWV0YS1pcy1lbmRpbmctc3VwcG9ydC1mb3ItdGhlLW9yaWdpbmFsLXF1ZXN0LXZyLWhlYWRzZXTSAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.ign.com', 'title': 'IGN'}"
Meta's new ad system addresses allegations that it enabled housing discrimination - The Verge,Meta's new ad system addresses allegations that it enabled housing discrimination  The Verge,2023-01-09,https://news.google.com/rss/articles/CBMiT2h0dHBzOi8vd3d3LnRoZXZlcmdlLmNvbS8yMDIzLzEvOS8yMzU0NzE5MS9tZXRhLWVxdWl0YWJsZS1hZHMtc3lzdGVtLXNldHRsZW1lbnTSAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.theverge.com', 'title': 'The Verge'}"
Effect of breathwork on stress and mental health: A meta-analysis of randomised-controlled trials | Scientific Reports - Nature.com,Effect of breathwork on stress and mental health: A meta-analysis of randomised-controlled trials | Scientific Reports  Nature.com,2023-01-09,https://news.google.com/rss/articles/CBMiMmh0dHBzOi8vd3d3Lm5hdHVyZS5jb20vYXJ0aWNsZXMvczQxNTk4LTAyMi0yNzI0Ny150gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.nature.com', 'title': 'Nature.com'}"
Could the EU's decision against Meta affect data privacy policies in the U.S.? - Healthcare IT News,Could the EU's decision against Meta affect data privacy policies in the U.S.?  Healthcare IT News,2023-01-06,https://news.google.com/rss/articles/CBMiZWh0dHBzOi8vd3d3LmhlYWx0aGNhcmVpdG5ld3MuY29tL25ld3MvY291bGQtZXVzLWRlY2lzaW9uLWFnYWluc3QtbWV0YS1hZmZlY3QtZGF0YS1wcml2YWN5LXBvbGljaWVzLXVz0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.healthcareitnews.com', 'title': 'Healthcare IT News'}"
Shopify Just Threw a Big Lifeline to Meta Platforms and Alphabet - The Motley Fool,Shopify Just Threw a Big Lifeline to Meta Platforms and Alphabet  The Motley Fool,2023-01-09,https://news.google.com/rss/articles/CBMiXGh0dHBzOi8vd3d3LmZvb2wuY29tL2ludmVzdGluZy8yMDIzLzAxLzA1L3Nob3BpZnktYS1iaWctbGlmZWxpbmUtdG8tbWV0YS1wbGF0Zm9ybXMtYWxwaGFiZXQv0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.fool.com', 'title': 'The Motley Fool'}"
An Update on Our Ads Fairness Efforts - Meta Store,An Update on Our Ads Fairness Efforts  Meta Store,2023-01-09,https://news.google.com/rss/articles/CBMiSGh0dHBzOi8vYWJvdXQuZmIuY29tL25ld3MvMjAyMy8wMS9hbi11cGRhdGUtb24tb3VyLWFkcy1mYWlybmVzcy1lZmZvcnRzL9IBTGh0dHBzOi8vYWJvdXQuZmIuY29tL25ld3MvMjAyMy8wMS9hbi11cGRhdGUtb24tb3VyLWFkcy1mYWlybmVzcy1lZmZvcnRzL2FtcC8?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://about.fb.com', 'title': 'Meta Store'}"
Meta is further limiting how advertisers can target teens on Facebook and Instagram - The Verge,Meta is further limiting how advertisers can target teens on Facebook and Instagram  The Verge,2023-01-10,https://news.google.com/rss/articles/CBMia2h0dHBzOi8vd3d3LnRoZXZlcmdlLmNvbS8yMDIzLzEvMTAvMjM1NDgyMDIvZmFjZWJvb2stYWRzLWluc3RhZ3JhbS1tZXRhLXRhcmdldGluZy10ZWVucy1nZW5kZXItYWdlLWxvY2F0aW9u0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.theverge.com', 'title': 'The Verge'}"
Meta's east African content moderation hub shuts down - Financial Times,Meta's east African content moderation hub shuts down  Financial Times,2023-01-10,https://news.google.com/rss/articles/CBMiP2h0dHBzOi8vd3d3LmZ0LmNvbS9jb250ZW50LzZjMmRkZDViLTE1OTMtNDVjMC05NWI1LWIzNWYzNzExZjI4ONIBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.ft.com', 'title': 'Financial Times'}"
Meta’s main content moderation partner in Africa shuts down operations - TechCrunch,Meta’s main content moderation partner in Africa shuts down operations  TechCrunch,2023-01-10,https://news.google.com/rss/articles/CBMiaGh0dHBzOi8vdGVjaGNydW5jaC5jb20vMjAyMy8wMS8xMC9tZXRhcy1tYWluLWNvbnRlbnQtbW9kZXJhdGlvbi1wYXJ0bmVyLWluLWFmcmljYS1zaHV0cy1kb3duLW9wZXJhdGlvbnMv0gFsaHR0cHM6Ly90ZWNoY3J1bmNoLmNvbS8yMDIzLzAxLzEwL21ldGFzLW1haW4tY29udGVudC1tb2RlcmF0aW9uLXBhcnRuZXItaW4tYWZyaWNhLXNodXRzLWRvd24tb3BlcmF0aW9ucy9hbXAv?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://techcrunch.com', 'title': 'TechCrunch'}"
Meta's Oversight Board tells company to allow 'death to Khamenei' posts - Reuters,Meta's Oversight Board tells company to allow 'death to Khamenei' posts  Reuters,2023-01-09,https://news.google.com/rss/articles/CBMibWh0dHBzOi8vd3d3LnJldXRlcnMuY29tL3RlY2hub2xvZ3kvbWV0YXMtb3ZlcnNpZ2h0LWJvYXJkLXRlbGxzLWNvbXBhbnktYWxsb3ctZGVhdGgta2hhbWVuZWktcG9zdHMtMjAyMy0wMS0wOS_SAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.reuters.com', 'title': 'Reuters'}"
Meta to Stop Supporting Original Quest VR Headset - CNET,Meta to Stop Supporting Original Quest VR Headset  CNET,2023-01-09,https://news.google.com/rss/articles/CBMiU2h0dHBzOi8vd3d3LmNuZXQuY29tL3RlY2gvZ2FtaW5nL21ldGEtdG8tc3RvcC1zdXBwb3J0aW5nLW9yaWdpbmFsLXF1ZXN0LXZyLWhlYWRzZXQv0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.cnet.com', 'title': 'CNET'}"
Meta signs solar PPA with BP in Ohio - DatacenterDynamics,Meta signs solar PPA with BP in Ohio  DatacenterDynamics,2023-01-10,https://news.google.com/rss/articles/CBMiUGh0dHBzOi8vd3d3LmRhdGFjZW50ZXJkeW5hbWljcy5jb20vZW4vbmV3cy9tZXRhLXNpZ25zLXNvbGFyLXBwYS13aXRoLWJwLWluLW9oaW8v0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.datacenterdynamics.com', 'title': 'DatacenterDynamics'}"
Meta is Ending Support for the Original Quest VR Headset - IGN,Meta is Ending Support for the Original Quest VR Headset  IGN,2023-01-09,https://news.google.com/rss/articles/CBMiVWh0dHBzOi8vd3d3Lmlnbi5jb20vYXJ0aWNsZXMvbWV0YS1pcy1lbmRpbmctc3VwcG9ydC1mb3ItdGhlLW9yaWdpbmFsLXF1ZXN0LXZyLWhlYWRzZXTSAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.ign.com', 'title': 'IGN'}"
What's in a Name? Meta Platforms Stock Down 61% Since Its Infamous Name Change - The Motley Fool,What's in a Name? Meta Platforms Stock Down 61% Since Its Infamous Name Change  The Motley Fool,2023-01-10,https://news.google.com/rss/articles/CBMiW2h0dHBzOi8vd3d3LmZvb2wuY29tL2ludmVzdGluZy8yMDIzLzAxLzEwL3doYXQtbmFtZS1tZXRhLXBsYXRmb3Jtcy1zdG9jay1kb3duLXNpbmNlLWNoYW5nZS_SAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.fool.com', 'title': 'The Motley Fool'}"
Meta Named Favorite Internet Stock for 2023 in JPMorgan Survey - Bloomberg,Meta Named Favorite Internet Stock for 2023 in JPMorgan Survey  Bloomberg,2023-01-10,https://news.google.com/rss/articles/CBMigQFodHRwczovL3d3dy5ibG9vbWJlcmcuY29tL25ld3MvYXJ0aWNsZXMvMjAyMy0wMS0xMC9mYWNlYm9vay1wYXJlbnQtbWV0YS1uYW1lZC1mYXZvcml0ZS1pbnRlcm5ldC1zdG9jay1mb3ItMjAyMy1pbi1qcG1vcmdhbi1zdXJ2ZXnSAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.bloomberg.com', 'title': 'Bloomberg'}"
