title,description,published date,url,publisher
"Microsoft Corp. stock falls Thursday, underperforms market - MarketWatch","Microsoft Corp. stock falls Thursday, underperforms market  MarketWatch",2022-01-13,https://news.google.com/rss/articles/CBMic2h0dHBzOi8vd3d3Lm1hcmtldHdhdGNoLmNvbS9zdG9yeS9taWNyb3NvZnQtY29ycC1zdG9jay1mYWxscy10aHVyc2RheS11bmRlcnBlcmZvcm1zLW1hcmtldC0wMTY0MjEwOTQ5My1kYTljMDk0YmVlZDnSAXtodHRwczovL3d3dy5tYXJrZXR3YXRjaC5jb20vYW1wL2RhdGEtbmV3cy9taWNyb3NvZnQtY29ycC1zdG9jay1mYWxscy10aHVyc2RheS11bmRlcnBlcmZvcm1zLW1hcmtldC0wMTY0MjEwOTQ5My1kYTljMDk0YmVlZDk?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.marketwatch.com', 'title': 'MarketWatch'}"
"EXCLUSIVE: Unusual Whales Creates 'Nancy Pelosi ETF' So You Can Track Her Trades - Apple (NASDAQ:AAPL), A - Benzinga","EXCLUSIVE: Unusual Whales Creates 'Nancy Pelosi ETF' So You Can Track Her Trades - Apple (NASDAQ:AAPL), A  Benzinga",2022-01-12,https://news.google.com/rss/articles/CBMiemh0dHBzOi8vd3d3LmJlbnppbmdhLmNvbS9uZXdzLzIyLzAxLzI1MDE1NTk2L2V4Y2x1c2l2ZS11bnVzdWFsLXdoYWxlcy1jcmVhdGVzLW5hbmN5LXBlbG9zaS1ldGYtc28teW91LWNhbi10cmFjay1oZXItdHJhZGVz0gEtaHR0cHM6Ly93d3cuYmVuemluZ2EuY29tL2FtcC9jb250ZW50LzI1MDE1NTk2?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.benzinga.com', 'title': 'Benzinga'}"
S&P 500 Stumbles as Tech Wreck Resumes - Yahoo Movies Canada,S&P 500 Stumbles as Tech Wreck Resumes  Yahoo Movies Canada,2022-01-13,https://news.google.com/rss/articles/CBMiS2h0dHBzOi8vY2EubW92aWVzLnlhaG9vLmNvbS9tb3ZpZXMvcC01MDAtc3R1bWJsZXMtdGVjaC13cmVjay0xNTUwNTYxNjguaHRtbNIBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://ca.movies.yahoo.com', 'title': 'Yahoo Movies Canada'}"
OS X El Capitan - AppleInsider,OS X El Capitan  AppleInsider,2022-01-12,https://news.google.com/rss/articles/CBMiL2h0dHBzOi8vYXBwbGVpbnNpZGVyLmNvbS9pbnNpZGUvb3MteC1lbC1jYXBpdGFu0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://appleinsider.com', 'title': 'AppleInsider'}"
"Apple gains market share, as Macs grow twice the rate of PCs in Q4 (NASDAQ:AAPL) - Seeking Alpha","Apple gains market share, as Macs grow twice the rate of PCs in Q4 (NASDAQ:AAPL)  Seeking Alpha",2022-01-12,https://news.google.com/rss/articles/CBMiZ2h0dHBzOi8vc2Vla2luZ2FscGhhLmNvbS9uZXdzLzM3ODc1ODEtYXBwbGUtZ2FpbnMtbWFya2V0LXNoYXJlLWFzLW1hY3MtZ3Jvdy10d2ljZS10aGUtcmF0ZS1vZi1wY3MtaW4tcTTSAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://seekingalpha.com', 'title': 'Seeking Alpha'}"
iPhone 6s - AppleInsider,iPhone 6s  AppleInsider,2022-01-12,https://news.google.com/rss/articles/CBMiKWh0dHBzOi8vYXBwbGVpbnNpZGVyLmNvbS9pbnNpZGUvaXBob25lLTZz0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://appleinsider.com', 'title': 'AppleInsider'}"
Apple (AAPL) AV/VR Headset Risks Being Delayed Until 2023 - Bloomberg,Apple (AAPL) AV/VR Headset Risks Being Delayed Until 2023  Bloomberg,2022-01-14,https://news.google.com/rss/articles/CBMic2h0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vbmV3cy9hcnRpY2xlcy8yMDIyLTAxLTE0L2FwcGxlLXMtaG90bHktYW50aWNpcGF0ZWQtaGVhZHNldC1yaXNrcy1iZWluZy1kZWxheWVkLXVudGlsLTIwMjPSAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.bloomberg.com', 'title': 'Bloomberg'}"
Apple Stock: Analyst Sizes AR Glasses Business - Investor's Business Daily,Apple Stock: Analyst Sizes AR Glasses Business  Investor's Business Daily,2022-01-13,https://news.google.com/rss/articles/CBMiWGh0dHBzOi8vd3d3LmludmVzdG9ycy5jb20vbmV3cy90ZWNobm9sb2d5L2FwcGxlLXN0b2NrLWFuYWx5c3Qtc2l6ZXMtYXItZ2xhc3Nlcy1idXNpbmVzcy_SAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.investors.com', 'title': ""Investor's Business Daily""}"
Avoid This Options Newbie's Catastrophic Mistake - Banyan Hill Publishing,Avoid This Options Newbie's Catastrophic Mistake  Banyan Hill Publishing,2022-01-13,https://news.google.com/rss/articles/CBMiNWh0dHBzOi8vYmFueWFuaGlsbC5jb20vYXZvaWQtb3B0aW9ucy1uZXdiaWVzLW1pc3Rha2Uv0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://banyanhill.com', 'title': 'Banyan Hill Publishing'}"
"Microsoft Corp. stock falls Thursday, underperforms market - MarketWatch","Microsoft Corp. stock falls Thursday, underperforms market  MarketWatch",2022-01-13,https://news.google.com/rss/articles/CBMic2h0dHBzOi8vd3d3Lm1hcmtldHdhdGNoLmNvbS9zdG9yeS9taWNyb3NvZnQtY29ycC1zdG9jay1mYWxscy10aHVyc2RheS11bmRlcnBlcmZvcm1zLW1hcmtldC0wMTY0MjEwOTQ5My1kYTljMDk0YmVlZDnSAXtodHRwczovL3d3dy5tYXJrZXR3YXRjaC5jb20vYW1wL2RhdGEtbmV3cy9taWNyb3NvZnQtY29ycC1zdG9jay1mYWxscy10aHVyc2RheS11bmRlcnBlcmZvcm1zLW1hcmtldC0wMTY0MjEwOTQ5My1kYTljMDk0YmVlZDk?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.marketwatch.com', 'title': 'MarketWatch'}"
Lucid Could Potentially Be Crowned The Maker of The Apple Car - Torque News,Lucid Could Potentially Be Crowned The Maker of The Apple Car  Torque News,2022-01-14,https://news.google.com/rss/articles/CBMiS2h0dHBzOi8vd3d3LnRvcnF1ZW5ld3MuY29tLzE2NzE0L3dpbGwtYXBwbGUtYW5kLWx1Y2lkLXRlYW0tY3JlYXRlLWFwcGxlLWNhctIBT2h0dHBzOi8vd3d3LnRvcnF1ZW5ld3MuY29tLzE2NzE0L3dpbGwtYXBwbGUtYW5kLWx1Y2lkLXRlYW0tY3JlYXRlLWFwcGxlLWNhci9hbXA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.torquenews.com', 'title': 'Torque News'}"
Here's What Apple Must Do To Beat Earnings Expectations - TheStreet,Here's What Apple Must Do To Beat Earnings Expectations  TheStreet,2022-01-18,https://news.google.com/rss/articles/CBMiW2h0dHBzOi8vd3d3LnRoZXN0cmVldC5jb20vYXBwbGUvbmV3cy9oZXJlcy13aGF0LWFwcGxlLW11c3QtZG8tdG8tYmVhdC1lYXJuaW5ncy1leHBlY3RhdGlvbnPSAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.thestreet.com', 'title': 'TheStreet'}"
Nasdaq is on the brink of plunging into correction territory. Here's why Wall Street predicts more pain ahead - Fortune,Nasdaq is on the brink of plunging into correction territory. Here's why Wall Street predicts more pain ahead  Fortune,2022-01-19,https://news.google.com/rss/articles/CBMiXGh0dHBzOi8vZm9ydHVuZS5jb20vMjAyMi8wMS8xOS9uYXNkYXEtY29ycmVjdGlvbi10ZXJyaXRvcnktd2FsbC1zdHJlZXQtYXNtbC1jaGlwcy1hYXBsLW1ldGEv0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://fortune.com', 'title': 'Fortune'}"
What Stocks Does Nancy Pelosi Own? - Benzinga,What Stocks Does Nancy Pelosi Own?  Benzinga,2022-01-19,https://news.google.com/rss/articles/CBMiQGh0dHBzOi8vd3d3LmJlbnppbmdhLmNvbS9tb25leS93aGF0LXN0b2Nrcy1kb2VzLW5hbmN5LXBlbG9zaS1vd27SAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.benzinga.com', 'title': 'Benzinga'}"
Apple CEO Tim Cook personally lobbying Senate Judiciary Committee as antitrust threats loom - 9to5Mac,Apple CEO Tim Cook personally lobbying Senate Judiciary Committee as antitrust threats loom  9to5Mac,2022-01-18,https://news.google.com/rss/articles/CBMiRWh0dHBzOi8vOXRvNW1hYy5jb20vMjAyMi8wMS8xOC9hcHBsZS10aW0tY29vay1sb2JieS1zZW5hdGUtYW50aXRydXN0L9IBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://9to5mac.com', 'title': '9to5Mac'}"
Apple Stock: How To Trade It Before And After Earnings - TheStreet,Apple Stock: How To Trade It Before And After Earnings  TheStreet,2022-01-20,https://news.google.com/rss/articles/CBMiW2h0dHBzOi8vd3d3LnRoZXN0cmVldC5jb20vYXBwbGUvc3RvY2svYXBwbGUtc3RvY2staG93LXRvLXRyYWRlLWl0LWJlZm9yZS1hbmQtYWZ0ZXItZWFybmluZ3PSAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.thestreet.com', 'title': 'TheStreet'}"
Nasdaq is on the brink of plunging into correction territory. Here's why Wall Street predicts more pain ahead - Fortune,Nasdaq is on the brink of plunging into correction territory. Here's why Wall Street predicts more pain ahead  Fortune,2022-01-19,https://news.google.com/rss/articles/CBMiXGh0dHBzOi8vZm9ydHVuZS5jb20vMjAyMi8wMS8xOS9uYXNkYXEtY29ycmVjdGlvbi10ZXJyaXRvcnktd2FsbC1zdHJlZXQtYXNtbC1jaGlwcy1hYXBsLW1ldGEv0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://fortune.com', 'title': 'Fortune'}"
What Stocks Does Nancy Pelosi Own? - Benzinga,What Stocks Does Nancy Pelosi Own?  Benzinga,2022-01-19,https://news.google.com/rss/articles/CBMiQGh0dHBzOi8vd3d3LmJlbnppbmdhLmNvbS9tb25leS93aGF0LXN0b2Nrcy1kb2VzLW5hbmN5LXBlbG9zaS1vd27SAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.benzinga.com', 'title': 'Benzinga'}"
"Cisco exec turned Apple comms VP departs after less than a year, Kristin Huguet to take over - 9to5Mac","Cisco exec turned Apple comms VP departs after less than a year, Kristin Huguet to take over  9to5Mac",2022-01-20,https://news.google.com/rss/articles/CBMiiwFodHRwczovLzl0bzVtYWMuY29tLzIwMjIvMDEvMjAvZm9ybWVyLWNpc2NvLWV4ZWMtdHVybmVkLWFwcGxlLWNvbW11bmljYXRpb25zLXZwLWRlcGFydHMtYWZ0ZXItbGVzcy10aGFuLWEteWVhci1rcmlzdGluLWh1Z3VldC10by10YWtlLW92ZXIv0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://9to5mac.com', 'title': '9to5Mac'}"
Apple Stock: How To Trade It Before And After Earnings - TheStreet,Apple Stock: How To Trade It Before And After Earnings  TheStreet,2022-01-20,https://news.google.com/rss/articles/CBMiW2h0dHBzOi8vd3d3LnRoZXN0cmVldC5jb20vYXBwbGUvc3RvY2svYXBwbGUtc3RvY2staG93LXRvLXRyYWRlLWl0LWJlZm9yZS1hbmQtYWZ0ZXItZWFybmluZ3PSAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.thestreet.com', 'title': 'TheStreet'}"
Apple Stock: It Could Reach $5 Trillion By 2025 - TheStreet,Apple Stock: It Could Reach $5 Trillion By 2025  TheStreet,2022-01-21,https://news.google.com/rss/articles/CBMiU2h0dHBzOi8vd3d3LnRoZXN0cmVldC5jb20vYXBwbGUvc3RvY2svYXBwbGUtc3RvY2staXQtY291bGQtcmVhY2gtNS10cmlsbGlvbi1ieS0yMDI10gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.thestreet.com', 'title': 'TheStreet'}"
7 Low Labor-Cost Stocks to Buy for Solid Margins in 2022 - Yahoo Finance,7 Low Labor-Cost Stocks to Buy for Solid Margins in 2022  Yahoo Finance,2022-01-21,https://news.google.com/rss/articles/CBMiRWh0dHBzOi8vZmluYW5jZS55YWhvby5jb20vbmV3cy83LWxvdy1sYWJvci1jb3N0LXN0b2Nrcy0xODM1NTQzNDYuaHRtbNIBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://finance.yahoo.com', 'title': 'Yahoo Finance'}"
"Cisco exec turned Apple comms VP departs after less than a year, Kristin Huguet to take over - 9to5Mac","Cisco exec turned Apple comms VP departs after less than a year, Kristin Huguet to take over  9to5Mac",2022-01-20,https://news.google.com/rss/articles/CBMiiwFodHRwczovLzl0bzVtYWMuY29tLzIwMjIvMDEvMjAvZm9ybWVyLWNpc2NvLWV4ZWMtdHVybmVkLWFwcGxlLWNvbW11bmljYXRpb25zLXZwLWRlcGFydHMtYWZ0ZXItbGVzcy10aGFuLWEteWVhci1rcmlzdGluLWh1Z3VldC10by10YWtlLW92ZXIv0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://9to5mac.com', 'title': '9to5Mac'}"
"Wall Street Week Ahead: Can Apple, Tesla and Microsoft Throw Stocks An Earnings Lifeline? - TheStreet","Wall Street Week Ahead: Can Apple, Tesla and Microsoft Throw Stocks An Earnings Lifeline?  TheStreet",2022-01-21,https://news.google.com/rss/articles/CBMiYWh0dHBzOi8vd3d3LnRoZXN0cmVldC5jb20vbWFya2V0cy9jYW4tYXBwbGUtdGVzbGEtYW5kLW1pY3Jvc29mdC10aHJvdy1zdG9ja3MtYW4tZWFybmluZ3MtbGlmZWxpbmXSAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.thestreet.com', 'title': 'TheStreet'}"
"Apple reverses course, no longer requires UNiDAYS verification for Education Store in the US - 9to5Mac","Apple reverses course, no longer requires UNiDAYS verification for Education Store in the US  9to5Mac",2022-01-21,https://news.google.com/rss/articles/CBMiSmh0dHBzOi8vOXRvNW1hYy5jb20vMjAyMi8wMS8yMS9hcHBsZS1lZHVjYXRpb24tc3RvcmUtdmVyaWZpY2F0aW9uLXJlbW92ZWQv0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://9to5mac.com', 'title': '9to5Mac'}"
"AAPL stock still falling, but another record quarter expected - 9to5Mac","AAPL stock still falling, but another record quarter expected  9to5Mac",2022-01-25,https://news.google.com/rss/articles/CBMiUGh0dHBzOi8vOXRvNW1hYy5jb20vMjAyMi8wMS8yNS9hYXBsLXN0b2NrLXN0aWxsLWZhbGxpbmctcmVjb3JkLXF1YXJ0ZXItZXhwZWN0ZWQv0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://9to5mac.com', 'title': '9to5Mac'}"
"Most Anticipated Earnings Reports This Week: MSFT, TSLA, AAPL and HOOD - TheStreet","Most Anticipated Earnings Reports This Week: MSFT, TSLA, AAPL and HOOD  TheStreet",2022-01-24,https://news.google.com/rss/articles/CBMidmh0dHBzOi8vd3d3LnRoZXN0cmVldC5jb20vbWVtZXN0b2Nrcy9yZWRkaXQtdHJlbmRzL21vc3QtYW50aWNpcGF0ZWQtZWFybmluZ3MtcmVwb3J0cy10aGlzLXdlZWstbXNmdC10c2xhLWFhcGwtYW5kLWhvb2TSAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.thestreet.com', 'title': 'TheStreet'}"
Apple Stock Faces A Double Whammy Of New Challenges (NASDAQ:AAPL) - Seeking Alpha,Apple Stock Faces A Double Whammy Of New Challenges (NASDAQ:AAPL)  Seeking Alpha,2022-01-25,https://news.google.com/rss/articles/CBMiUWh0dHBzOi8vc2Vla2luZ2FscGhhLmNvbS9hcnRpY2xlLzQ0ODE0MDktYXBwbGUtZmFjZXMtZG91YmxlLXdoYW1teS1uZXctY2hhbGxlbmdlc9IBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://seekingalpha.com', 'title': 'Seeking Alpha'}"
S&P 500 Follows Nasdaq Into Correction Territory as Fear Index Rises - Investopedia,S&P 500 Follows Nasdaq Into Correction Territory as Fear Index Rises  Investopedia,2022-01-24,https://news.google.com/rss/articles/CBMiQGh0dHBzOi8vd3d3LmludmVzdG9wZWRpYS5jb20vcy1hbmQtcC01MDAtaGl0cy1jb3JyZWN0aW9uLTUyMTY4NDnSAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.investopedia.com', 'title': 'Investopedia'}"
"Apple, Microsoft, Tesla and McDonald's are part of Zacks Earnings Preview - Yahoo Finance","Apple, Microsoft, Tesla and McDonald's are part of Zacks Earnings Preview  Yahoo Finance",2022-01-24,https://news.google.com/rss/articles/CBMiUmh0dHBzOi8vZmluYW5jZS55YWhvby5jb20vbmV3cy9hcHBsZS1taWNyb3NvZnQtdGVzbGEtbWNkb25hbGRzLXBhcnQtMTE1ODExNjI1Lmh0bWzSAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://finance.yahoo.com', 'title': 'Yahoo Finance'}"
Apple Stock Before Earnings: Sell or Buy? - The Motley Fool,Apple Stock Before Earnings: Sell or Buy?  The Motley Fool,2022-01-24,https://news.google.com/rss/articles/CBMiUmh0dHBzOi8vd3d3LmZvb2wuY29tL2ludmVzdGluZy8yMDIyLzAxLzI0L2FwcGxlLXN0b2NrLWJlZm9yZS1lYXJuaW5ncy1zZWxsLW9yLWJ1eS_SAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.fool.com', 'title': 'The Motley Fool'}"
7 tips on becoming a better physician leader - MD Linx,7 tips on becoming a better physician leader  MD Linx,2022-01-25,https://news.google.com/rss/articles/CBMiYWh0dHBzOi8vd3d3Lm1kbGlueC5jb20vYXJ0aWNsZS83LXRpcHMtb24tYmVjb21pbmctYS1iZXR0ZXItcGh5c2ljaWFuLWxlYWRlci9ubzhFcHA3VzV3YzM5ZFFVbG1BcnXSAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.mdlinx.com', 'title': 'MD Linx'}"
Apple Earnings: What to Look for from AAPL - Investopedia,Apple Earnings: What to Look for from AAPL  Investopedia,2022-01-26,https://news.google.com/rss/articles/CBMiTmh0dHBzOi8vd3d3LmludmVzdG9wZWRpYS5jb20vYXBwbGUtZWFybmluZ3Mtd2hhdC10by1sb29rLWZvci1mcm9tLWFhcGwtNTIxNzAzONIBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.investopedia.com', 'title': 'Investopedia'}"
"AAPL stock still falling, but another record quarter expected - 9to5Mac","AAPL stock still falling, but another record quarter expected  9to5Mac",2022-01-25,https://news.google.com/rss/articles/CBMiUGh0dHBzOi8vOXRvNW1hYy5jb20vMjAyMi8wMS8yNS9hYXBsLXN0b2NrLXN0aWxsLWZhbGxpbmctcmVjb3JkLXF1YXJ0ZXItZXhwZWN0ZWQv0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://9to5mac.com', 'title': '9to5Mac'}"
Apple Stock Faces A Double Whammy Of New Challenges (NASDAQ:AAPL) - Seeking Alpha,Apple Stock Faces A Double Whammy Of New Challenges (NASDAQ:AAPL)  Seeking Alpha,2022-01-25,https://news.google.com/rss/articles/CBMiUWh0dHBzOi8vc2Vla2luZ2FscGhhLmNvbS9hcnRpY2xlLzQ0ODE0MDktYXBwbGUtZmFjZXMtZG91YmxlLXdoYW1teS1uZXctY2hhbGxlbmdlc9IBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://seekingalpha.com', 'title': 'Seeking Alpha'}"
Prediction: These Will Be the 10 Largest Stocks by 2035 - The Motley Fool,Prediction: These Will Be the 10 Largest Stocks by 2035  The Motley Fool,2022-01-26,https://news.google.com/rss/articles/CBMiXGh0dHBzOi8vd3d3LmZvb2wuY29tL2ludmVzdGluZy8yMDIyLzAxLzI2L3ByZWRpY3Rpb24tdGhlc2Utd2lsbC1iZS10aGUtMTAtbGFyZ2VzdC1zdG9ja3MtYnkv0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.fool.com', 'title': 'The Motley Fool'}"
7 tips on becoming a better physician leader - MD Linx,7 tips on becoming a better physician leader  MD Linx,2022-01-25,https://news.google.com/rss/articles/CBMiYWh0dHBzOi8vd3d3Lm1kbGlueC5jb20vYXJ0aWNsZS83LXRpcHMtb24tYmVjb21pbmctYS1iZXR0ZXItcGh5c2ljaWFuLWxlYWRlci9ubzhFcHA3VzV3YzM5ZFFVbG1BcnXSAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.mdlinx.com', 'title': 'MD Linx'}"
Cathie Wood vs. Warren Buffett: Who Will Win in 2022? - TheStreet,Cathie Wood vs. Warren Buffett: Who Will Win in 2022?  TheStreet,2022-01-25,https://news.google.com/rss/articles/CBMiZWh0dHBzOi8vd3d3LnRoZXN0cmVldC5jb20vbWVtZXN0b2Nrcy9yZWRkaXQtdHJlbmRzL2NhdGhpZS13b29kLXZzLXdhcnJlbi1idWZmZXR0LXdoby13aWxsLXdpbi1pbi0yMDIy0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.thestreet.com', 'title': 'TheStreet'}"
Apple launches new 'Personal Safety User Guide' amid AirTag concerns and more - 9to5Mac,Apple launches new 'Personal Safety User Guide' amid AirTag concerns and more  9to5Mac,2022-01-25,https://news.google.com/rss/articles/CBMia2h0dHBzOi8vOXRvNW1hYy5jb20vMjAyMi8wMS8yNS9hcHBsZS1sYXVuY2hlcy1uZXctcGVyc29uYWwtc2FmZXR5LXVzZXItZ3VpZGUtYW1pZC1haXJ0YWctY29uY2VybnMtYW5kLW1vcmUv0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://9to5mac.com', 'title': '9to5Mac'}"
"Apple revenue pops 11% to $123.9 billion, Cook says supply chain improving - CNBC","Apple revenue pops 11% to $123.9 billion, Cook says supply chain improving  CNBC",2022-01-27,https://news.google.com/rss/articles/CBMiQGh0dHBzOi8vd3d3LmNuYmMuY29tLzIwMjIvMDEvMjcvYXBwbGUtYWFwbC1lYXJuaW5ncy1xMS0yMDIyLmh0bWzSAURodHRwczovL3d3dy5jbmJjLmNvbS9hbXAvMjAyMi8wMS8yNy9hcHBsZS1hYXBsLWVhcm5pbmdzLXExLTIwMjIuaHRtbA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.cnbc.com', 'title': 'CNBC'}"
Apple Earnings: What to Look for from AAPL - Investopedia,Apple Earnings: What to Look for from AAPL  Investopedia,2022-01-26,https://news.google.com/rss/articles/CBMiTmh0dHBzOi8vd3d3LmludmVzdG9wZWRpYS5jb20vYXBwbGUtZWFybmluZ3Mtd2hhdC10by1sb29rLWZvci1mcm9tLWFhcGwtNTIxNzAzONIBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.investopedia.com', 'title': 'Investopedia'}"
Apple (AAPL) to Let iPhones Accept Credit Cards in Threat to Square - Bloomberg,Apple (AAPL) to Let iPhones Accept Credit Cards in Threat to Square  Bloomberg,2022-01-27,https://news.google.com/rss/articles/CBMicmh0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vbmV3cy9hcnRpY2xlcy8yMDIyLTAxLTI3L2FwcGxlLXRvLWxldC1pcGhvbmVzLWFjY2VwdC1jcmVkaXQtY2FyZHMtd2l0aG91dC1leHRyYS1oYXJkd2FyZdIBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.bloomberg.com', 'title': 'Bloomberg'}"
Apple (AAPL) Q1 2022 earnings results beat EPS and revenue expectations - Shacknews,Apple (AAPL) Q1 2022 earnings results beat EPS and revenue expectations  Shacknews,2022-01-27,https://news.google.com/rss/articles/CBMibmh0dHBzOi8vd3d3LnNoYWNrbmV3cy5jb20vYXJ0aWNsZS8xMjg1MzMvYXBwbGUtYWFwbC1xMS0yMDIyLWVhcm5pbmdzLXJlc3VsdHMtYmVhdC1lcHMtYW5kLXJldmVudWUtZXhwZWN0YXRpb25z0gF4aHR0cHM6Ly93d3cuc2hhY2tuZXdzLmNvbS9hcnRpY2xlLzEyODUzMy9hcHBsZS1hYXBsLXExLTIwMjItZWFybmluZ3MtcmVzdWx0cy1iZWF0LWVwcy1hbmQtcmV2ZW51ZS1leHBlY3RhdGlvbnM_YW1waHRtbD0x?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.shacknews.com', 'title': 'Shacknews'}"
Live Blog: Follow Apple's Fiscal Q1 Earnings In Real Time - TheStreet,Live Blog: Follow Apple's Fiscal Q1 Earnings In Real Time  TheStreet,2022-01-27,https://news.google.com/rss/articles/CBMiXWh0dHBzOi8vd3d3LnRoZXN0cmVldC5jb20vYXBwbGUvc3RvY2svbGl2ZS1ibG9nLWZvbGxvdy1hcHBsZXMtZmlzY2FsLXExLWVhcm5pbmdzLWluLXJlYWwtdGltZdIBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.thestreet.com', 'title': 'TheStreet'}"
Apple Posts Record Quarterly Results Despite Parts Shortages - The Wall Street Journal,Apple Posts Record Quarterly Results Despite Parts Shortages  The Wall Street Journal,2022-01-27,https://news.google.com/rss/articles/CBMifWh0dHBzOi8vd3d3Lndzai5jb20vYXJ0aWNsZXMvYXBwbGUtcG9pc2VkLXRvLXBvc3QtcmVjb3JkLXF1YXJ0ZXItYXMtaW52ZXN0b3JzLWxvb2stZm9yLWluc2lnaHQtaW50by1pcGhvbmUtZGVtYW5kLTExNjQzMjc5NDA10gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.wsj.com', 'title': 'The Wall Street Journal'}"
Prediction: These Will Be the 10 Largest Stocks by 2035 - The Motley Fool,Prediction: These Will Be the 10 Largest Stocks by 2035  The Motley Fool,2022-01-26,https://news.google.com/rss/articles/CBMiXGh0dHBzOi8vd3d3LmZvb2wuY29tL2ludmVzdGluZy8yMDIyLzAxLzI2L3ByZWRpY3Rpb24tdGhlc2Utd2lsbC1iZS10aGUtMTAtbGFyZ2VzdC1zdG9ja3MtYnkv0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.fool.com', 'title': 'The Motley Fool'}"
Watch Apple Plans New IOS Feature: Tap-to-Pay for iPhone (AAPL) - Bloomberg,Watch Apple Plans New IOS Feature: Tap-to-Pay for iPhone (AAPL)  Bloomberg,2022-01-27,https://news.google.com/rss/articles/CBMiZmh0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vbmV3cy92aWRlb3MvMjAyMi0wMS0yNy9hcHBsZS13aWxsLWxldC1pcGhvbmVzLXRha2UtcGF5bWVudHMtd2l0aC1hLXRhcC12aWRlb9IBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.bloomberg.com', 'title': 'Bloomberg'}"
